node_id,x,y,z,sigma_xx,sigma_yy,sigma_zz,tau_xy,tau_yz,tau_zx
1238,0.4,0.04,0.04,412306.45643170935,7525.75403639009,47134.8410868967,-6151.305175787484,-1210.0231284506629,-133894.13413448515
1239,0.30000000000000004,0.03,0.02,929891.7148193028,11666.851619612024,19230.655151660118,-9670.575760574113,2012.7517573195767,-140599.05348317444
1240,0.2,0.01,0.01,697884.3813704092,10230.27596701287,17815.624916751367,-7462.033385892291,1461.151610047282,-76121.19735861711
1241,0.65,0.02,0.1,-2333530.561386577,-72367.9582821768,-69801.37600251114,82256.97280091073,-24720.130968381894,280311.984049099
1242,0.6000000000000001,0.02,0.09,-1877740.3690881191,-21013.710755045042,1513.0673891962115,50167.443541756875,8182.889243132715,-66753.1893579688
1243,0.55,0.02,0.08,-1400078.906019197,-13497.445034144524,-19446.487820410402,27752.749841286095,-12388.353193444762,21802.9301314948
1244,0.7000000000000001,0.05,0.1,-2148471.2287588674,-60909.673230335255,-43305.15955827451,78765.55233812697,-27750.078506923266,275433.9824632821
1245,0.5,0.02,0.07,-942230.1443645773,-2286.2875691398253,-6620.643698036545,13435.293139722105,-21743.471450191013,9040.576447729794
1246,0.65,0.05,0.09,-1827664.6529410435,-34802.88069379714,-5425.817338008147,58892.851423714426,5820.898078412739,-38283.34388121207
1247,0.45,0.02,0.06,-489814.2679893571,-2620.1410995470296,17616.672605524232,6326.632029873831,-20179.683535385568,-50227.99910404941
1248,0.6000000000000001,0.05,0.08,-1398228.690160363,-28912.499796254106,-15087.347330774624,41968.50592145288,-2276.565228988241,34567.04138556037
1249,0.4,0.02,0.05,-23421.768397236436,212.51097749005226,18575.62227247818,2226.233529452892,-11009.280752743634,-135646.23627578482
1250,0.75,0.08,0.1,-1862284.1079438142,-50664.71187467864,-22380.055861984765,59684.47670204797,-25550.994438689377,257294.08876526586
1251,0.55,0.05,0.07,-922468.391186885,-19800.47948295418,-9952.699988574366,26312.455635079652,7000.695861713211,3635.44709453904
1252,0.35000000000000003,0.02,0.04,359043.69134336174,2931.412454293359,13139.389595918787,-3359.4867094690635,-4712.135998961077,-166813.25118028797
1253,0.7000000000000001,0.08,0.09,-1683464.5755745342,-21754.78179441859,1388.4345853451177,44798.244194375686,1373.2218178677808,-7287.931299514814
1254,0.5,0.05,0.06,-476373.2619947239,7327.024046747106,29376.289774849105,6850.764355692047,21271.982046981317,18907.995903250114
1255,0.30000000000000004,0.02,0.03,613566.514042204,5552.086385852204,14008.71747747165,-5580.823183353553,-547.9730621323497,-165618.77192137737
1256,0.65,0.1,0.03,1017684.7756400679,-24912.559600733744,33357.27047515426,-12149.083256935717,28090.68615788445,65432.79467747834
1257,0.6000000000000001,0.09,0.03,959505.3599119134,-66974.05876624431,-197820.94677258385,7960.068884898973,4470.059423280459,-24923.72407741351
1258,0.55,0.08,0.03,705108.6882871067,-345862.2851314424,-942264.6741482023,-36056.67012203739,63546.20495124317,-23197.396961618615
1259,0.7000000000000001,0.1,0.06,-393341.87424506916,-53581.957039115776,-26942.285765247078,4611.61506752197,4609.888777519087,101831.34475373525
1260,0.5,0.07,0.03,789687.1796259051,13785.936001392596,-327990.2261241863,-17893.793639462714,14050.705311704147,96574.19512502529
1261,0.65,0.09,0.06,-396059.5815004527,12358.5196068498,17386.293970300147,5675.756398845838,5604.968324797536,49227.7369700437
1262,0.45,0.06,0.03,936332.2544930789,115760.70170226386,276391.6626832713,-17360.31730229235,10815.16168955843,-62387.442007060105
1263,0.6000000000000001,0.08,0.06,-414280.2368111846,-1710.0120133893677,5310.140979475288,16148.015011180865,16537.659599985447,4758.107962574928
1264,0.4,0.05,0.03,816625.6667999022,-13775.832072164652,-19036.609269817178,-14947.452375209732,2725.2900048301763,-119719.31351917125
1265,0.75,0.1,0.09,-1456733.2759141123,-19568.1919053988,2545.012924616388,11394.12260480659,14270.687171739639,106140.95498217459
1266,0.65,0.08,0.08,-1355724.843180842,-17240.750504528616,-14484.84912917498,32692.000668953213,3111.369327195611,64809.84521574776
1267,0.55,0.07,0.06,-435415.3274377703,-6269.850801619324,-19438.312870777838,16708.998514443065,25638.857020193453,-2170.109056133957
1268,0.45,0.05,0.05,-39000.59430264618,308.77105638631974,50441.82291517916,-6384.836193682642,6545.546145734635,-59870.31801474064
1269,0.35000000000000003,0.04,0.03,742911.5884237036,13759.115577972007,35604.76004869098,-9814.293127830611,1306.9521492910942,-138412.1042071332
1270,0.25,0.02,0.02,724085.9824581451,5464.201744435932,12988.735626972048,-4994.776852004413,1924.6511857749201,-150049.31107941244
1271,0.15000000000000002,0.0,0.0,536651.9777577319,-23223.661194853335,-18436.539395284795,-12335.152916844305,530.50490779643,-106037.64010171965
1272,0.65,0.03,0.1,-2335742.4881522576,-74780.67512180221,-64415.74076491993,77661.69398840574,-25045.29514692273,287170.7757768802
1273,0.6000000000000001,0.03,0.09,-1883700.647798807,-29990.02731209827,2100.950149953812,53700.92311773735,8146.6280194504125,-64289.48240941409
1274,0.55,0.03,0.08,-1409486.4086167587,-26277.7969885174,-17968.172451730854,33043.87501432321,-7027.219706197132,23400.88906049908
1275,0.7000000000000001,0.06,0.1,-2150446.7814010833,-61927.707216692106,-41813.86401429468,73821.77365532384,-27339.11715710322,275547.5408616117
1276,0.5,0.03,0.07,-947086.1145180248,-9811.716300174627,8122.675941045063,15797.83016759997,-10670.53291695843,6965.146509584087
1277,0.65,0.06,0.09,-1831962.381006926,-35546.65408537988,-7473.531953114743,57189.70136296418,4855.698432546335,-38869.987829969046
1278,0.45,0.03,0.06,-491535.5747198124,-9702.585711800579,24774.43474198394,5343.323734504278,-12813.281089356982,-53942.05571251412
1279,0.6000000000000001,0.06,0.08,-1402733.9802623086,-28196.00314301864,-16611.744090757627,42374.2419550416,-173.75647362349366,31787.569927303226
1280,0.4,0.03,0.05,-24945.887777742253,-4811.622210995796,19527.137879340844,430.788925827821,-6997.040131901775,-133240.9941816193
1281,0.75,0.09,0.1,-1865138.263229385,-55385.53157358583,-24488.049282583932,72099.24496114088,-22810.43550255489,270031.38130290515
1282,0.55,0.06,0.07,-926542.8464237936,-18033.23034208459,-12376.715982502048,27705.75089472431,15348.110710986904,-3165.3785989872736
1283,0.35000000000000003,0.03,0.04,357958.1704195001,1669.9030934515529,14110.040225180834,-4860.914890105143,-2381.5823658459494,-161616.643564597
1284,0.6000000000000001,0.1,0.0,1967052.1517936424,-470007.0861463199,-1231233.4900642463,-112289.50804725573,64925.412187263435,-177588.82815436536
1285,0.6000000000000001,0.1,0.01,1858296.6970756836,-160399.05779902634,-284844.5930439489,19377.2517904447,25122.678009351017,199034.59077310242
1286,0.55,0.09,0.0,4087846.741795727,1621928.2577061912,3051066.5122111933,-495341.1461965253,446666.34388675884,-646683.3576695957
1287,0.55,0.09,0.01,1785932.4364411016,-390084.24431001494,-1552275.1066455792,-574674.7060552152,594530.5602009459,-108690.09800020175
1288,0.5,0.08,0.0,-1162785.4099996022,-2832051.5384496693,-9554065.10789188,-631823.7688757252,725546.0766309607,-681760.7887878018
1289,0.5,0.08,0.01,1974910.0777773063,799632.351119929,-340000.502914391,-89820.1381249935,-120096.17356557476,107012.21568775388
1290,0.45,0.07,0.0,89328.73623595435,-1904473.3156319757,-4476252.270448911,302689.7276264888,-162707.60882598624,-683108.6634109635
1291,0.65,0.1,0.04,511485.1648676656,-52085.286718374606,-16553.613160539582,2966.2762534272542,38434.081751061436,36885.24464931574
1292,0.45,0.07,0.01,2612575.9397297474,1020855.7226058936,2327838.3058202225,24393.674440094095,-48919.45241892937,-117691.32261248628
1293,0.4,0.06,0.0,2419662.0998787573,197433.36812523977,232857.46641101982,-78267.73778941549,35109.88615734845,-248852.87405702277
1294,0.6000000000000001,0.09,0.04,613736.5861033162,69361.79520088581,120574.63987644047,2012.2462819465206,2925.921459291583,223.77686967176845
1295,0.4,0.06,0.01,1619526.3795284668,-80012.87630941097,-252977.51098928903,-29174.720589924327,-3657.546870683575,-7959.921787857778
1296,0.35000000000000003,0.05,0.0,1881749.582595476,54355.46356880915,92586.66271010018,-16623.98216467337,11779.675395620397,-259260.83728182572
1297,0.55,0.08,0.04,645779.941332879,96584.48413618823,157849.9330991559,-4652.884191745809,26835.728527214,-8775.706806115617
1298,0.35000000000000003,0.05,0.01,1504575.4444194126,27867.630114026237,31966.170615487095,-20161.40664135887,-281.9000823435195,-15777.095116781637
1299,0.30000000000000004,0.04,0.0,1558543.1862587833,16594.70326521886,-3642.078513674141,-14514.10214843926,11907.284347201094,-215315.51719708426
1300,0.7000000000000001,0.1,0.07,-815857.9571231212,-42967.496269899646,-6533.6905281837535,5878.830942167231,25838.13262310532,90928.09670878312
1301,0.5,0.07,0.04,458305.8080269848,73521.85042149237,5366.415088799309,-11271.932919757055,39009.52265205046,49167.23143397363
1302,0.30000000000000004,0.04,0.01,1245466.7646080493,19517.234881460638,23790.636501187473,-13227.54522429411,809.2201626057703,-36109.071583833495
1303,0.25,0.03,0.0,1212152.9334557902,11330.282499392242,5129.827190885946,-5391.563003281672,7371.193339041087,-181075.1675476325
1304,0.65,0.09,0.07,-874098.5004950608,3288.0035805182633,1333.8297208572676,11667.775144343852,3972.433663807425,46847.03022619853
1305,0.45,0.06,0.04,396239.8741234555,704.6112596949127,33415.84417762712,-14482.880437391748,15265.748847969093,-58957.028333785114
1306,0.25,0.03,0.01,970896.1404442149,12326.809520780433,17640.023752524114,-7112.195037997112,2006.3792256217382,-52188.33407397977
1307,0.2,0.02,0.0,858961.9135043068,-1037.4302306353675,-6387.563886260466,-345.744919423917,2672.232154866101,-141350.28762930288
1308,0.7000000000000001,0.09,0.09,-1683898.4829432413,-16299.880307288791,-2584.8005031571806,44530.16024041364,-1801.1101355746885,10302.360561204718
1309,0.6000000000000001,0.08,0.07,-913941.8374532203,-11463.601920572522,-12978.8264206207,24840.20002639368,13509.021162555819,714.0628960200695
1310,0.5,0.06,0.06,-481567.8536300076,5061.9130984737,13702.814641693323,6052.672075462976,37109.41331835761,15602.554755415214
1311,0.4,0.05,0.04,409585.38332774077,8216.041294297469,47115.74012852711,-9958.275076313697,3981.427840420623,-132405.56567049335
1312,0.30000000000000004,0.03,0.03,612542.1253604343,6731.427050821004,14818.900424197835,-7172.337169018234,548.3229946149962,-157904.8969952671
1313,0.2,0.02,0.01,694567.7695545483,6624.9033242523765,17507.81961834249,-1590.0349388374893,3152.5778617573324,-64361.701432831665
1314,0.15000000000000002,0.01,0.0,532520.5972942025,-11405.099752812252,-13945.993393108878,-4233.355767286091,-2419.108415698748,-102475.30216416485
1315,0.6000000000000001,0.0,0.1,-2396844.5985636516,-62009.98121073038,-66658.59420926664,133380.21343260934,-52275.81223284244,317253.4365817378
1316,0.6000000000000001,0.01,0.1,-2420940.86893833,-108548.30970520998,-77484.7407031504,79655.09937432485,3662.9704105745864,240328.55984199976
1317,0.55,0.0,0.09,-1846058.696913916,44914.665442158235,50922.20184033893,39591.45241799483,-2986.571806910023,-184276.29955172256
1318,0.55,0.01,0.09,-1886445.8252372798,-22800.9010946074,-828.2511463572494,33755.24585029216,12754.157965733646,-74150.41838472252
1319,0.5,0.0,0.08,-1378338.4481016193,49415.85610042361,-5346.620214402953,3967.3301694708857,-33564.98275618567,38075.069377186206
1320,0.5,0.01,0.08,-1423863.4882308054,-27243.550670171837,-32589.127759362174,17571.47287238198,-7456.664169163117,16760.649420490223
1321,0.45,0.0,0.07,-907592.987114671,59995.85382859256,30513.914640946874,-2834.9684838104513,-27622.244477314558,-47353.80809502314
1322,0.65,0.04,0.1,-2335357.9398196624,-70761.73052328876,-56481.18742342633,77908.49546094808,-27839.066302681083,286182.23351833766
1323,0.45,0.01,0.07,-945513.1031187719,-19320.7355447779,-4515.226111292849,7738.359537279224,-9325.760491044388,-50337.977848947725
1324,0.4,0.0,0.06,-423686.7482883492,56534.94115983372,35187.89449529863,397.35570678641557,-17548.29846382823,-134219.15226803854
1325,0.6000000000000001,0.04,0.09,-1887425.7504800847,-32850.12225617211,3547.9619564661084,56288.91203945834,6746.408195582268,-64432.30630064245
1326,0.4,0.01,0.06,-453669.8152468636,-13985.571484410975,4400.163733320037,2634.703052359332,-6268.639873215276,-130827.97359351529
1327,0.35000000000000003,0.0,0.05,7031.30380125982,48872.88363407065,32693.862208357223,-955.9528041093668,-7543.841073539271,-188400.2902363334
1328,0.55,0.04,0.08,-1414557.3292856612,-29751.89560738039,-15089.715880199577,36500.36720627497,-2906.8121745015706,23721.33550182976
1329,0.35000000000000003,0.01,0.05,-18221.496623782743,-5865.603850254816,9474.884435476568,-1390.3131828564456,-3225.087146836973,-179294.3689557798
1330,0.30000000000000004,0.0,0.04,314347.8641749137,34065.01358040208,24177.8769049055,-264.4577281978771,-1454.7798043857417,-206696.82440829676
1331,0.7000000000000001,0.07,0.1,-2155384.2318730657,-66424.55586655794,-46116.15561585663,68624.25919352013,-26886.27074669728,276423.9625758688
1332,0.5,0.04,0.07,-949434.8230213411,-10308.221636842463,17039.175252117722,16446.869057151696,2991.3413773431885,4852.517188633783
1333,0.30000000000000004,0.01,0.04,299211.7559626402,31.92792241941112,11774.71234683314,-3261.073995391711,-1576.1561131595035,-195369.39940745878
1334,0.25,0.0,0.03,485509.790286514,17657.302998534462,15914.020819106765,731.6021715280581,2826.9846192143746,-197501.52603796453
1335,0.65,0.07,0.09,-1835604.2595235102,-34339.10932618043,-9209.087615472405,54777.09965964379,3015.183673268384,-38244.58862952755
1336,0.45,0.04,0.06,-491720.7350695823,-9877.925456216895,30247.542527795744,3039.4561709645513,-3944.271631311116,-54476.53323154532
1337,0.25,0.01,0.03,479027.2205505366,3803.5250600981058,12380.22065191761,-3516.5954221930806,-312.9372182871826,-184294.67665162467
1338,0.2,0.0,0.02,519852.45311098115,1359.7887506545987,7915.230848471903,1102.658417124026,5988.810094522878,-159049.82612855063
1339,0.6000000000000001,0.07,0.08,-1406304.5789724218,-23768.832160282567,-16797.29685191659,41641.79938592902,1792.6650392009062,29036.922293366395
1340,0.4,0.04,0.05,-25524.70046973911,-4566.697571332986,21576.055021123757,-2009.488072504702,-1915.3309068344759,-131565.8762023464
1341,0.2,0.01,0.02,519732.47626983933,5836.665233487818,10604.384482352762,-3251.403827591532,647.2869258377441,-148234.5108442354
1342,0.15000000000000002,0.0,0.01,434764.7248111963,-12843.421303811194,488.7404832029279,1263.714793336673,7324.994108661508,-99466.30372647288
1343,0.6000000000000001,0.1,0.02,1414571.9356984238,-95821.32952504655,-98857.95876826979,52972.98150899361,137203.13231778645,-101580.7396093616
1344,0.55,0.09,0.02,2316380.582025343,739502.7794023417,1385963.542555863,-180272.41438513977,46819.790824491865,160571.02022431573
1345,0.5,0.08,0.02,2877324.9725032696,1770048.5292914878,3532643.947400326,44823.480752906624,-293563.03877892817,104854.03904707919
1346,0.65,0.1,0.05,23487.097588544126,-69578.72295942968,-55702.32594780106,4539.665296238789,40067.04891470655,34208.364973733565
1347,0.45,0.07,0.02,901693.0537978243,-349659.1956030278,-868088.7080149304,-18038.176825873696,41024.60336335157,-57884.01893470496
1348,0.6000000000000001,0.09,0.05,50113.31519024036,-6918.345595864572,-48020.20394411395,6480.269278192276,6493.6475023598005,-9560.451826443697
1349,0.4,0.06,0.02,1361743.2953743497,106056.46831069281,234728.70120675338,-25376.149870241603,2963.1752651043785,-130051.69675243407
1350,0.55,0.08,0.05,40067.487443549835,-15972.805409832401,-71671.50243074252,6159.326778258897,36328.41307585956,-16557.50583236819
1351,0.35000000000000003,0.05,0.02,1103351.5375403718,2878.8504966123223,-4310.451482415731,-16221.315811219241,3821.065177103522,-124774.8158611593
1352,0.7000000000000001,0.1,0.08,-1244568.185601009,-36166.15761870683,9038.019810575759,9614.31544810198,25957.08127954745,81796.50194630692
1353,0.5,0.07,0.05,-10556.77181652309,31354.172499309436,5578.698882896106,-3189.4997451214135,47802.05562058505,25453.652071791195
1354,0.30000000000000004,0.04,0.02,928096.8831270894,12634.189654819094,18933.926622783183,-11136.629634712428,2869.377318269872,-136225.29309321727
1355,0.75,0.1,0.1,-1866985.1721122572,-51025.478184904954,-9550.944762138643,67380.19658401665,-7082.654297743923,258867.7276433051
1356,0.65,0.09,0.08,-1351220.143183922,-2548.3140028247426,-3533.712151276693,22477.28554797328,1198.6590557369773,54085.10628024288
1357,0.55,0.07,0.07,-929454.9392023641,-12882.048660793362,-16946.625516575412,27133.815815688395,21441.382973024905,-13676.372441528314
1358,0.45,0.06,0.05,-41264.674691205844,1139.72982871854,46349.97947260943,-9374.070790608248,16955.06626043287,-53755.70103879503
1359,0.35000000000000003,0.04,0.04,356946.12918267265,2624.781513742707,14925.081536160718,-6474.886940458646,448.9481659135584,-157520.89027479937
1360,0.25,0.03,0.02,723157.6922257412,8001.459213530301,13723.104792465454,-6728.638951719504,2212.7075544321174,-142810.12590797088
1361,0.15000000000000002,0.01,0.01,439785.0827605753,6505.439561690701,14150.892596226582,-2380.279400393604,1271.196065917273,-71137.10064674859
1362,0.6000000000000001,0.02,0.1,-2410153.906617627,-71195.64611355885,-62526.08012011391,74513.48326040852,-21465.152236157748,268687.312172979
1363,0.55,0.02,0.09,-1888605.2158469262,-18430.822272971585,7242.017591533123,44865.377219999005,5179.70423784204,-80856.88201099432
1364,0.5,0.02,0.08,-1421984.165043059,-13926.222801832253,-14582.051240768136,22903.512143903714,-17560.03199973285,25301.840807784738
1365,0.65,0.05,0.1,-2339172.4305323693,-73251.14417513402,-56076.16156415433,76598.7350988579,-28141.685799700623,286147.38201782963
1366,0.45,0.02,0.07,-942517.0437070503,-5938.02200037138,8200.710071927128,10579.685142353464,-15131.824659714632,-52601.79174582695
1367,0.6000000000000001,0.05,0.09,-1891481.6137880327,-34881.60526076312,4128.159985922007,58011.44934311052,6568.010152869627,-65419.205627384916
1368,0.4,0.02,0.06,-448931.31609657704,-896.1798206863764,11878.000916054632,4044.660372361173,-9511.017024758055,-126896.13700274803
1369,0.55,0.05,0.08,-1419131.8659178973,-31734.659412488665,-14764.882333485006,39099.26212881634,3066.949493023685,21400.91680247494
1370,0.35000000000000003,0.02,0.05,-14625.220535989776,4821.650096153401,15341.322719654563,-1502.150967661631,-4490.658808817051,-171596.52109335596
1371,0.7000000000000001,0.08,0.1,-2160497.693746727,-72303.55510368591,-49238.63404714376,65438.26705793122,-27711.704499929383,278309.3946408668
1372,0.5,0.05,0.07,-952762.3896521159,-11608.656085800263,15747.831773771037,16216.069728372711,18700.550487873774,2851.8880181338072
1373,0.30000000000000004,0.02,0.04,300843.3225952443,6301.995194310508,15381.710669951357,-3789.9341223592855,-1346.1230972219141,-186162.8767169144
1374,0.65,0.08,0.09,-1836366.5271092234,-29068.70405615673,-5395.969703332537,47310.598113474385,1185.7082621797977,-37779.05423316635
1375,0.45,0.05,0.06,-493081.087952352,-9756.68711073768,31200.636197414387,172.58226883652264,6149.558059305519,-51943.54085913617
1376,0.25,0.02,0.03,479065.4229459583,5709.055244831696,14301.735979802119,-3969.394834091527,1165.5112122018456,-173024.22726807796
1377,0.6000000000000001,0.1,0.03,800369.2827017437,-228216.45166443553,-457071.2149827897,25590.940380945183,87935.5132966426,-51109.483320406165
1378,0.55,0.09,0.03,807349.0003336004,-223276.79957971958,-687744.840102349,682.9857042553505,14464.458238298965,-77853.29042857309
1379,0.5,0.08,0.03,725008.4541027369,-75646.95800102637,-497984.3087173591,-26008.307878878357,36338.118062776775,108272.04238843372
1380,0.65,0.1,0.06,-416915.7780022123,-42109.214822119015,8656.872483584239,5462.332329332122,30951.494222915477,39028.608414587296
1381,0.45,0.07,0.03,935136.3179471656,115564.90696132413,274634.3694273146,-14695.752863317035,10086.405474586376,-50676.604385567916
1382,0.6000000000000001,0.09,0.06,-417085.1412630479,13003.512280655226,6866.384730765791,9519.842603330984,6109.17611122073,-7244.778783215524
1383,0.4,0.06,0.03,810065.6299676179,-14681.29490503669,-20900.789435982297,-19878.985348623537,8380.772024935071,-118367.08162079939
1384,0.55,0.08,0.06,-441266.4670829174,-6711.634442641921,-30071.051384075832,15473.095868162558,32559.05268122375,-20662.69910040649
1385,0.35000000000000003,0.05,0.03,741090.2205292877,14910.5840180293,35883.083059767756,-12238.30110993586,3042.494802376003,-135733.27272298033
1386,0.7000000000000001,0.1,0.09,-1685313.2496871545,-31994.63652520152,5771.400036853902,14049.020185179665,19320.362084740373,82995.15456720596
1387,0.6000000000000001,0.08,0.08,-1410106.081130444,-19347.808983123297,-16654.514288522114,36273.306428075084,5858.4127839899875,26322.411591977656
1388,0.5,0.07,0.06,-488850.0482330076,1455.2194968213353,-14550.935928844408,4396.530591917323,47931.39001507563,12428.34913088448
1389,0.4,0.05,0.05,-28127.60078986877,-4263.635588713514,21802.570873673547,-4769.3682612922885,3669.625753220935,-130043.26959011816
1390,0.30000000000000004,0.04,0.03,610965.0920543885,7609.958389054602,14814.101196112966,-8464.250102852775,1840.7815579888402,-153516.5765994317
1391,0.2,0.02,0.02,516687.45299337996,2372.862458203608,8741.377945503975,-2321.3450584720686,2473.1752284650415,-141729.44113344926
1392,0.1,0.0,0.0,264737.4498940784,-28030.046655030972,-20104.660426566064,-4507.195748134597,-339.55073098980813,-62246.52338598809
1393,0.6000000000000001,0.03,0.1,-2414950.1816454423,-78146.84571898407,-63446.412912455075,71329.26571927947,-22738.19571360733,276199.718595505
1394,0.55,0.03,0.09,-1897680.5069651678,-30541.39074558555,6787.34322471862,47872.774437033615,6698.237103668994,-76081.20720987437
1395,0.5,0.03,0.08,-1429392.1185257852,-25804.665259847236,-7083.3140959611865,25584.241229391475,-9379.719180752869,24706.13357084483
1396,0.65,0.06,0.1,-2343207.093426001,-75290.01685238282,-55778.64975565113,74482.59860386491,-28956.155459924223,286205.39296559175
1397,0.45,0.03,0.07,-947060.7560336379,-15730.14532592087,11537.431222770501,10656.81154367463,-9335.884138427293,-53177.08268549375
1398,0.6000000000000001,0.06,0.09,-1895039.9266376223,-34145.896408407,5118.804313935399,58401.436050253724,6263.314036418885,-66738.78589215448
1399,0.4,0.03,0.06,-452084.94237801235,-7463.883836876364,12022.2639007305,3431.1559154498354,-5989.483575506185,-124251.15230113469
1400,0.55,0.06,0.08,-1422489.5338003766,-30153.675184679738,-16439.204900631805,40167.11482142045,8526.707005684666,16471.096617216717
1401,0.35000000000000003,0.03,0.05,-17131.150954575154,1662.7196356404365,14907.693066573649,-2266.7869568211568,-2470.1911135034693,-165610.4934021425
1402,0.7000000000000001,0.09,0.1,-2164295.666047002,-77914.18668826522,-50104.24035447618,81945.26089260283,-27383.83299135155,292632.364855297
1403,0.5,0.06,0.07,-956715.159053689,-12203.56102569871,5091.199636899612,15217.123384753011,33019.614047957206,982.0813688677941
1404,0.30000000000000004,0.03,0.04,299099.92834664945,5721.378111458633,15266.101144853716,-4900.91323990003,-268.954019913815,-179466.15574442007
1405,0.55,0.1,0.0,4941896.728940903,2642972.9440641627,5816989.450499586,250142.9355370867,-630179.3162554386,-893734.4522896413
1406,0.55,0.1,0.01,46069.30342369595,-1724746.6012759644,-3743033.9475463787,581478.469520743,-1177695.5987834071,518259.8786734957
1407,0.5,0.09,0.0,-3071862.1420751745,-4689419.9241893,-12514711.866504349,544795.6308129726,-1040330.7145082116,147617.70365443235
1408,0.5,0.09,0.01,1479623.41064768,432244.12572894566,-790969.9392513618,638214.6773998626,-1275060.8628558174,243920.87504947957
1409,0.45,0.08,0.0,-10150.183663942087,-1914403.3464644412,-4664246.851260059,-231339.91038199954,752020.5855880867,-554242.7379126326
1410,0.45,0.08,0.01,2493812.9591415673,897675.9424105582,2058033.0294792862,8289.781866351927,-34097.82449187233,-43407.15723534822
1411,0.4,0.07,0.0,2454722.4531787154,224376.91013345815,319745.44177588774,-52761.129484227764,-38444.416118888534,-284699.4165154475
1412,0.6000000000000001,0.1,0.04,625673.2663181187,66552.13459643925,227058.11813697527,22683.68996738127,24608.017137534174,-7842.214294442345
1413,0.4,0.07,0.01,1608211.0546611964,-84791.07395396796,-252923.11634341456,-40612.123869467774,3971.1791753906323,-7564.613400471668
1414,0.35000000000000003,0.06,0.0,1873726.0537142742,49095.21951653078,83542.85038147573,-22717.376816694687,14364.474190865913,-254360.26447905516
1415,0.55,0.09,0.04,599197.5565242667,69894.6342521059,45172.458409049286,-11672.028199916438,21424.392133453613,-32117.44152178867
1416,0.35000000000000003,0.06,0.01,1501807.056653514,27934.30840135736,33758.7344770059,-24985.989999164234,-1322.624545706628,-15128.4680496921
1417,0.30000000000000004,0.05,0.0,1556071.8983075367,16205.160389167944,-2460.921196369646,-20525.39511566039,13212.744862390047,-215000.88969935532
1418,0.5,0.08,0.04,445541.6347909964,47386.89017294463,-47038.08276730989,-6803.093506195658,39011.69333536993,41980.68044747112
1419,0.30000000000000004,0.05,0.01,1242868.283041252,19634.76258121631,23707.065895011114,-16750.97894763696,-352.45250444099895,-34953.28434657012
1420,0.25,0.04,0.0,1209267.110311735,10243.790239780235,4805.666807053459,-9249.281619957244,9106.354072414566,-179507.68195549052
1421,0.65,0.1,0.07,-896448.8880706569,-52708.05388381016,-13735.145814865433,7452.7613396618535,28960.498492610805,38999.47887121049
1422,0.45,0.07,0.04,390887.72866192675,-658.4506747903345,21140.177786351665,-16766.402634714133,23477.429978379445,-47069.93211459649
1423,0.25,0.04,0.01,968903.1886171484,12770.913016476885,17733.86342156201,-9433.581887033553,1300.0609772219107,-49596.13436610785
1424,0.2,0.03,0.0,855905.8900956971,-2308.1553023938236,-6669.127065129057,-733.466170053172,4485.626483584288,-139090.38446588579
1425,0.6000000000000001,0.09,0.07,-910952.9126281608,6640.244812853572,-237.05638799329364,14130.957057705742,5852.178121940773,-4426.538420591194
1426,0.4,0.06,0.04,404156.3341214788,8235.168978919439,45601.2205044328,-13280.576355101042,9137.300692486378,-131056.6347428725
1427,0.2,0.03,0.01,692691.3420020627,7710.044481528975,17803.85311947297,-3188.795775918923,2168.083620430166,-60250.78500011224
1428,0.15000000000000002,0.02,0.0,528362.7365286301,-12502.576716753154,-14321.678800436819,3844.953209215584,243.07431448188802,-96830.66837886813
1429,0.65,0.09,0.09,-1831013.1067451562,-13651.343298413049,4503.568569538548,47534.617803826615,-2820.9377784917783,-20801.919083302248
1430,0.55,0.08,0.07,-933680.7330748279,-10968.141328886792,-25008.2913762464,24389.310504829056,26921.15915931487,-25644.053005837697
1431,0.45,0.06,0.06,-495335.86691515276,-8381.085420302323,28216.13266839858,-2424.2432498093726,15973.867518604085,-46544.101457894714
1432,0.35000000000000003,0.05,0.04,355105.2661253831,3522.6692385109513,15252.572709479631,-8064.252259757052,3164.1521040865146,-154770.1836282722
1433,0.25,0.03,0.03,478201.2662677939,7103.780909167035,14842.979902119087,-5290.461213247651,1527.8535486470964,-165408.49033558136
1434,0.15000000000000002,0.02,0.01,435648.61424090207,1555.8017830828408,13224.523402337494,1255.2567548050404,2828.725990522295,-62779.87147479542
1435,0.1,0.01,0.0,260242.36291187734,-18343.01434101842,-17402.054171432155,2257.1578893021506,-3341.5251299252363,-57873.73453691304
1436,0.55,0.0,0.1,-2406819.130205992,-59205.116180957506,-68499.9004491335,124204.1525685656,-44110.19161573917,305387.9706946015
1437,0.55,0.01,0.1,-2426743.72046133,-107684.37712424106,-78586.68081064781,73879.45165569131,3780.016046794978,231936.4973573957
1438,0.5,0.0,0.09,-1837222.0627278967,51700.37605665656,56554.83440033813,37086.20883390696,-4338.89964575012,-183008.48235226146
1439,0.5,0.01,0.09,-1893014.798834867,-25547.98243590909,-1844.6637800168342,28939.41823765292,7275.836298531054,-69833.76701820639
1440,0.45,0.0,0.08,-1365159.6732831895,54089.31749409461,22626.26550110736,2351.3485827365203,-28624.431000028446,-1582.684273230787
1441,0.45,0.01,0.08,-1406695.527711682,-28972.164730242464,-13940.222352993971,13913.503816735252,-4870.355229365855,-29951.435187761683
