node_id,ux,uy,uz
1280,7.203846489396825e-07,4.301915739915774e-08,2.7410855252001605e-06
1281,-1.16216581530243e-06,2.9976057137952734e-07,3.0530513259959587e-06
1282,8.14363272646008e-07,4.625353788694974e-08,-5.781751702400707e-07
1283,2.5398723126206567e-07,6.810689786796048e-08,4.962926162278489e-06
1284,1.04552523978123e-06,-2.25218705343482e-07,-5.834551618183274e-07
1285,9.91724513266084e-07,-1.8332391114302342e-07,-6.174470363229116e-07
1286,4.53859416936013e-07,-1.4279205820303898e-07,-5.452663463756561e-07
1287,5.008718241099932e-07,-1.1881285453069157e-07,-5.759088983991008e-07
1288,-1.1928194335623993e-07,4.945544432021351e-08,1.3841392117160976e-07
1289,-1.5461054096186013e-08,3.9693736839088314e-08,-1.918143695659969e-07
1290,-6.344072791681264e-07,-3.374583636389709e-08,1.1075452235145107e-06
1291,9.28494496690806e-07,-3.971327187500049e-08,-5.063143614219597e-08
1292,-3.707170978092821e-07,-2.4138122718504045e-08,1.0817398578517052e-06
1293,-1.177091752361499e-06,5.439069233922324e-09,2.8136469519609527e-06
1294,7.991027393038156e-07,-3.221222709432395e-08,-6.332859658974518e-07
1295,-7.904929151136347e-07,1.2256751488415008e-08,2.786620481773699e-06
1296,-1.6571337685186993e-06,5.362925161307826e-08,5.03239267913268e-06
1297,6.622441298449423e-07,-1.722693423129493e-08,-6.22589393181654e-07
1298,-1.1719869599600115e-06,5.461692177747674e-08,5.008716292544557e-06
1299,-2.0662292526294603e-06,9.686294257209328e-08,7.700596100846809e-06
1300,1.8394044765551956e-07,1.375652863141281e-07,1.1779249981263602e-06
1301,5.365682652902704e-07,6.628000045349134e-09,-5.705726790953972e-08
1302,-1.4979504708074314e-06,9.294412609080132e-08,7.68104936635227e-06
1303,-2.3968125356146905e-06,1.318241919304137e-07,1.0743323646428322e-05
1304,3.866606444758069e-07,1.0967036845820827e-07,6.6822809273779065e-09
1305,4.4378418116663917e-07,2.0384977626790725e-08,1.0534561504502134e-06
1306,-1.7616159429039917e-06,1.2483825054397663e-07,1.0728231165994534e-05
1307,-2.6447168486130655e-06,1.5753360608619154e-07,1.4077538302506363e-05
1308,-3.9436678073386503e-07,2.2543603348564054e-07,1.2656237358952084e-06
1309,6.002655237983518e-07,8.239172144030894e-08,-5.896204223497086e-07
1310,8.710249184834594e-07,3.111655851008213e-08,-4.862816230491074e-08
1311,3.481408726897679e-07,4.085704842218274e-08,2.7503793796548456e-06
1312,-3.787899713028973e-07,9.362431315675037e-08,7.649461494187856e-06
1313,-1.9598634213305858e-06,1.494358383299443e-07,1.4066901945093538e-05
1314,-2.8118199303729033e-06,1.7481009789182825e-07,1.761630198054681e-05
1315,3.7420336426596213e-07,-6.827939737410897e-08,-4.5396635465726923e-07
1316,3.804590407154265e-07,-3.7536599856914184e-08,-4.3991217784284234e-07
1317,9.021549069816366e-07,-7.593650911180174e-08,-5.575284611822015e-07
1318,9.024082054527053e-07,-4.95804685622961e-08,-5.387051689459842e-07
1319,1.1878486490502986e-06,-6.21767594957965e-08,-6.170984790275798e-08
1320,1.188834414432538e-06,-4.2008407047450814e-08,-4.00834655161115e-08
1321,1.2479719881794812e-06,-2.839081955743775e-08,1.0166742788030343e-06
1322,-1.697631502791012e-07,9.133456124266807e-08,2.228163287363669e-07
1323,1.2506882277348872e-06,-1.5114178059095536e-08,1.04087020877333e-06
1324,1.087387236011201e-06,1.4258566824561593e-08,2.6901167822590633e-06
1325,4.594903463276567e-07,4.928617215849267e-08,-4.657476222441771e-07
1326,1.0906241894015145e-06,2.0528869671048772e-08,2.714715678789995e-06
1327,7.168099641468799e-07,5.7924360883095466e-08,4.909354010357377e-06
1328,8.604095142568056e-07,2.4559987439187492e-08,-5.436967363346224e-07
1329,7.199853630316519e-07,5.812942079161922e-08,4.932085482198846e-06
1330,1.6828514871644742e-07,9.784083979820017e-08,7.598270148405395e-06
1331,-6.920803052447475e-07,2.1655799182771365e-07,1.3791223827135373e-06
1332,1.0322976592429127e-06,1.7266179698833735e-08,-3.090712448916064e-08
1333,1.711093484557656e-07,9.360564622190364e-08,7.617879521510902e-06
1334,-5.146244679422264e-07,1.310274408124808e-07,1.0671299057065704e-05
1335,2.264558221685692e-08,1.5115686792068278e-07,1.228881690636307e-07
1336,9.866727061387702e-07,2.6555461588777386e-08,1.063616371816589e-06
1337,-5.12380699845839e-07,1.2424689676112997e-07,1.0687247931519471e-05
1338,-1.2846661100874492e-06,1.5607691949771516e-07,1.4036902531163231e-05
1339,5.330748408583452e-07,9.784855979700207e-08,-5.429055473746967e-07
1340,7.230938128516204e-07,4.286349877366035e-08,2.747776470062269e-06
1341,-1.2830572937583743e-06,1.4868380029585053e-07,1.4049061498610985e-05
1342,-2.0956462392479503e-06,1.7357262165885845e-07,1.7601095359047125e-05
1343,9.313205868697293e-07,-1.3626708429160067e-07,-6.445273788616514e-07
1344,5.57177122834054e-07,-9.001378641429212e-08,-6.103369252354304e-07
1345,1.8733894867889643e-07,-1.2621500808571482e-08,-3.1143163280355146e-08
1346,7.472187556355056e-07,1.4271721015530588e-08,-5.4855050863384084e-08
1347,-1.0138168846414533e-07,-1.278879402300333e-08,1.0628918038017284e-06
1348,7.329271348898243e-07,1.0262727581608749e-08,-6.382862695441179e-07
1349,-4.081646828894132e-07,1.944486724409854e-08,2.76676815372927e-06
1350,7.150458373684359e-07,1.204635845568211e-08,-6.29057159587956e-07
1351,-6.917178049962976e-07,5.565410244296876e-08,4.9908295019336445e-06
1352,-1.0558496998748448e-07,1.9372646712630929e-07,1.1931213563617356e-06
1353,7.055450519045375e-07,2.1206167126827734e-08,-6.088062770264992e-08
1354,-9.350611342424737e-07,8.901545927420555e-08,7.666171270012044e-06
1355,-1.1568080040788119e-06,3.241100141905786e-07,3.0002658249288568e-06
1356,2.0565352673318608e-07,1.560201014856977e-07,2.2571979624477888e-08
1357,8.163249601646477e-07,5.896197035062676e-08,-5.957375235896119e-07
1358,7.170186795842916e-07,2.947069948124637e-08,1.053280736186564e-06
1359,2.565931663290839e-07,6.289734063124631e-08,4.96976946119681e-06
1360,-1.132255603336496e-06,1.1782139335030431e-07,1.07167127291977e-05
1361,-2.0945089204928137e-06,1.6725599318388646e-07,1.7609703135256837e-05
1362,3.834827090490259e-07,-5.963602612830407e-09,-4.316626926353835e-07
1363,9.041015301132561e-07,-2.3529172115052578e-08,-5.261543270054778e-07
1364,1.1910535937000768e-06,-2.210805227036638e-08,-2.5422294748204705e-08
1365,-1.674303444005149e-07,1.2209777997575975e-07,2.0577561368591045e-07
1366,1.2539234608829344e-06,-2.0416557472669006e-09,1.0582364115199763e-06
1367,4.615850167089549e-07,7.459763768994244e-08,-4.772521106497206e-07
1368,1.093997650743313e-06,2.6693635596185768e-08,2.732979047586556e-06
1369,8.625048277455438e-07,4.353173649013219e-08,-5.497963094889676e-07
1370,7.231544731980682e-07,5.829869136674918e-08,4.949269265764984e-06
1371,-6.902971541371556e-07,2.4478358420393295e-07,1.338756790218677e-06
1372,1.0346181775114097e-06,3.0078492346344014e-08,-3.222063526075524e-08
1373,1.7396887385353708e-07,8.935351982915038e-08,7.632921639129234e-06
1374,2.3852177138035653e-08,1.7597154772123279e-07,8.697134959951438e-08
1375,9.889982460522077e-07,3.2667747889153e-08,1.063820116694845e-06
1376,-5.099277554510515e-07,1.1746114854864851e-07,1.0699685466738175e-05
1377,8.665806523245331e-07,-8.842975723705601e-08,-6.647878083546099e-07
1378,6.122996767798137e-07,-5.806079683181729e-08,-6.347660174869014e-07
1379,3.6529445509640545e-07,-9.86467797180624e-09,-5.3020738318057124e-08
1380,5.658873243581177e-07,6.820446286713259e-08,-5.214508048981715e-08
1381,1.7066408349707642e-07,1.0567031605506074e-10,1.0504296776604234e-06
1382,6.665039353456522e-07,5.2889650237775827e-08,-6.360820637714378e-07
1383,-2.8417110707652145e-08,2.6988984721590206e-08,2.753481282784274e-06
1384,7.668557931829342e-07,4.201924343122203e-08,-6.279119428869751e-07
1385,-2.1507343853660565e-07,5.670754386973706e-08,4.978534036088679e-06
1386,-3.9515646721139115e-07,2.4872370701072007e-07,1.21487644341611e-06
1387,5.341973252363528e-07,1.1720883124699635e-07,-5.734079436649079e-07
1388,8.726902568693212e-07,3.8187159522926104e-08,-5.789726193265065e-08
1389,7.255501172348533e-07,4.271757995065887e-08,2.7490754406990393e-06
1390,-3.762282494900448e-07,8.50153694434539e-08,7.655856648842493e-06
1391,-1.2809571422115756e-06,1.4131062851314967e-07,1.4058732345761242e-05
1392,-2.9077966988249826e-06,1.8631912502940503e-07,2.1277324251265886e-05
1393,3.861230292071191e-07,2.5796949552748604e-08,-4.2995463564871886e-07
1394,9.063144607179971e-07,2.1957376977696595e-09,-5.199530642278093e-07
1395,1.193744718538733e-06,-2.599872192106293e-09,-1.6714572675432182e-08
1396,-1.6499673530983888e-07,1.5281277776614682e-07,1.823786988520527e-07
1397,1.2572206836628066e-06,1.0739085148974327e-08,1.069509017291273e-06
1398,4.6388194255536266e-07,9.992311656923788e-08,-4.951491729260677e-07
1399,1.09731035766204e-06,3.271286504480304e-08,2.7453706019976837e-06
1400,8.648812735453924e-07,6.256700272718353e-08,-5.617005828494148e-07
1401,7.262864841638877e-07,5.84332733618238e-08,4.961217984948522e-06
1402,-6.877922719011769e-07,2.728056853659495e-07,1.2929919821863704e-06
1403,1.0368553674809622e-06,4.298969868621415e-08,-3.7861070384186385e-08
1404,1.7689771251926086e-07,8.51201581745219e-08,7.643599222874555e-06
1405,4.5278544018665583e-07,-1.7035297686336912e-07,-5.725190200680672e-07
1406,5.079824483645556e-07,-1.4485322936668455e-07,-6.032942526345233e-07
1407,-1.8988409117807507e-07,6.877933549647573e-08,2.5123966082210075e-07
1408,-4.267711741788934e-08,5.629066759176083e-08,-1.3903798360272222e-07
1409,-6.368689482932335e-07,-6.104755285265054e-08,1.0945386234778791e-06
1410,-3.73788697184901e-07,-4.661435518388627e-08,1.068614600671032e-06
1411,-1.1771618937299498e-06,-2.323870746202769e-08,2.803863303394675e-06
1412,8.001948517925734e-07,-3.969317277537396e-08,-6.776388948801501e-07
1413,-7.903186454747929e-07,-1.107502910734853e-08,2.777022500940625e-06
1414,-1.6557815573590948e-06,2.8006638962761958e-08,5.029023081678304e-06
1415,6.656031320472551e-07,-2.378868030219096e-08,-6.505367554118861e-07
1416,-1.1703762394918205e-06,3.400066450978284e-08,5.005435669456336e-06
1417,-2.0642311812468004e-06,7.543632692521711e-08,7.702647642324273e-06
1418,5.376838981741977e-07,3.378156752538598e-09,-6.687203342862433e-08
1419,-1.4958087878680116e-06,7.57655464568646e-08,7.68315048527766e-06
1420,-2.3945195912376246e-06,1.1497051215200515e-07,1.0748927732725933e-05
1421,3.8458293670536666e-07,1.2183000707058008e-07,-4.244839906939013e-08
1422,4.4394071084539936e-07,1.4356072400948549e-08,1.0439998721585047e-06
1423,-1.7592913337066278e-06,1.113290008304416e-07,1.0733873268518498e-05
1424,-2.6424658202259526e-06,1.4529558732748757e-07,1.4084679580918126e-05
1425,6.002119012910457e-07,9.526859699894882e-08,-6.267036559007007e-07
1426,3.4991361259027313e-07,3.477360223711217e-08,2.746320882865116e-06
1427,-1.957592502594032e-06,1.3962925826685108e-07,1.4074083942778902e-05
1428,-2.8100086352435e-06,1.6686314160797964e-07,1.762319597613141e-05
1429,2.46564970341408e-08,2.010644742760854e-07,4.519784538325815e-08
1430,8.181838299311211e-07,7.204141726164064e-08,-6.19335827195743e-07
1431,9.908820318209478e-07,3.886415161780609e-08,1.0589066694038684e-06
1432,2.5920889668889525e-07,5.774035251986348e-08,4.971637392263914e-06
1433,-5.07218710347328e-07,1.10719596490361e-07,1.0708716357716232e-05
1434,-2.0924353723046583e-06,1.6092876429346038e-07,1.761666353167163e-05
1435,-2.906707498963022e-06,1.8193250890412125e-07,2.1282763049008e-05
1436,9.384054922845061e-07,-9.5172162097896e-08,-5.263739842086559e-07
1437,9.45970042056639e-07,-6.42555531161431e-08,-5.080025203821674e-07
1438,1.3474294566126019e-06,-8.763326510147325e-08,-3.8711342759921146e-08
1439,1.3499469644716515e-06,-6.125315547077209e-08,-1.7066771118780082e-08
1440,1.5207588026338123e-06,-5.687453561131351e-08,1.033501223549464e-06
1441,1.5238384789520353e-06,-3.728500931134231e-08,1.057604524783445e-06
1442,1.463980300148132e-06,-1.4046209482722609e-08,2.7001112634485265e-06
1443,3.8898702889288587e-07,5.75263088541178e-08,-4.3483455185662917e-07
1444,1.4676773542476662e-06,-1.7873246252530782e-09,2.72457069789468e-06
1445,1.1873636428223912e-06,3.219714850180606e-08,4.9128271754336536e-06
1446,9.089196932449159e-07,2.7676629079588037e-08,-5.199334642118263e-07
1447,1.1912076611769264e-06,3.771030368739667e-08,4.935512929301734e-06
1448,7.206180333808668e-07,7.588418297024242e-08,7.596709880401324e-06
1449,1.196588607880121e-06,1.6608054342521833e-08,-1.3216122198625552e-08
1450,7.242191049171888e-07,7.608258797888583e-08,7.616365604454785e-06
1451,1.0550553845800636e-07,1.1338289324481432e-07,1.066666032253116e-05
1452,-1.6255465174069687e-07,1.8347125002744982e-07,1.5270021639216217e-07
1453,1.2603167144520696e-06,2.3294496414763105e-08,1.0751553101097937e-06
1454,1.0858054956990202e-07,1.1008289476672096e-07,1.0682692646357384e-05
1455,-6.115532629798805e-07,1.4288046097610432e-07,1.4031136495605654e-05
1456,4.662147340963786e-07,1.253690263891733e-07,-5.193998683480351e-07
1457,1.1004350482133949e-06,3.862971579025828e-08,2.7521658271538825e-06
1458,-6.090868724618593e-07,1.3799816867425317e-07,1.4043363230364985e-05
1459,-1.3846390032545099e-06,1.6448662944835658e-07,1.7595910859735148e-05
1460,8.673435340801178e-07,8.183192296164939e-08,-5.794939173257976e-07
1461,7.293585654385671e-07,5.856122385466957e-08,4.968103383249931e-06
1462,-1.3826086406484993e-06,1.5975502514657974e-07,1.7604541043276156e-05
1463,-2.1736186020111704e-06,1.8029327600619936e-07,2.1273855280607036e-05
1464,5.650269459479063e-07,-1.0866804786184704e-07,-6.400316756042562e-07
1465,1.8819827158100312e-07,-2.0442708419046578e-08,-3.659972807008582e-08
1466,-1.037115478794935e-07,-3.011398699473546e-08,1.049492183340261e-06
1467,7.331259017204485e-07,9.57351493477046e-09,-6.829780970142878e-07
1468,-4.075369037579971e-07,1.7150267918197152e-09,2.7572830411820253e-06
1469,7.174861070104568e-07,1.2068936806046168e-08,-6.581338890714034e-07
1470,-6.897660209499672e-07,4.011301195993244e-08,4.987620195245215e-06
1471,7.06810762934604e-07,2.2834554412241452e-08,-7.319966401640807e-08
1472,-9.326408268415818e-07,7.612252280945995e-08,7.668301467942571e-06
1473,2.0360447119160085e-07,1.7478904925565962e-07,-2.566817814558511e-08
1474,7.178673019006757e-07,2.9566820862950015e-08,1.0434415553008726e-06
1475,-1.1296664156022682e-06,1.0770026835112839e-07,1.0722365667332837e-05
1476,-6.816987969134415e-07,3.0067039733811905e-07,1.2429770884766455e-06
1477,5.345154088542316e-07,1.3690779217388182e-07,-6.101850855040687e-07
1478,1.0389167176943617e-06,5.6169147840947924e-08,-4.8146880583681565e-08
1479,7.277592605281296e-07,4.2657641838419594e-08,2.7450152226304465e-06
1480,1.7990800535385849e-07,8.092823752973825e-08,7.650010277313447e-06
1481,-1.2783610752765387e-06,1.3398359572930135e-07,1.4065930396879756e-05
1482,-2.1715934466407184e-06,1.769419632104264e-07,2.127948051425962e-05
1483,9.499523443969321e-07,-3.254398307857539e-08,-4.952393346243508e-07
1484,1.3534259354177336e-06,-3.519495357551693e-08,-1.8594400368723008e-09
1485,1.5276082059370495e-06,-1.788239262518079e-08,1.0752571140919507e-06
1486,3.9214419983054995e-07,8.91768369776439e-08,-4.4622084445187304e-07
1487,1.471555652382311e-06,1.041471785344568e-08,2.742892972364382e-06
1488,9.118652404234518e-07,5.303881978166717e-08,-5.259205537360436e-07
1489,1.1949962304654006e-06,4.3230893943520046e-08,4.952715876080736e-06
1490,1.1994416638248853e-06,3.5683141501607066e-08,-1.4501856179557408e-08
1491,7.277592878895803e-07,7.629641464089077e-08,7.631441181790646e-06
1492,-1.6005091693679392e-07,2.1402156220203462e-07,1.1687119651018075e-07
1493,1.2630943837302096e-06,3.5757451682940314e-08,1.0754336837827984e-06
1494,1.1172665490592813e-07,1.0679466536358914e-07,1.0695166345378495e-05
1495,4.6836824243876813e-07,1.510436171715288e-07,-5.499491537890094e-07
1496,1.1033169759261231e-06,4.452814816223801e-08,2.7535099026950897e-06
1497,-6.063475607996802e-07,1.3313969424824952e-07,1.4053057392485501e-05
1498,6.182723570857306e-07,-7.037969420005182e-08,-6.672749309685219e-07
1499,3.6644073043193354e-07,-1.71241874305269e-08,-6.341419986924579e-08
1500,1.6942009753634142e-07,-1.1663113305451581e-08,1.0364666892191485e-06
1501,6.658886061730768e-07,5.897938124831403e-08,-6.807628773459739e-07
1502,-2.7289494746622425e-08,1.5077673445062255e-08,2.7440292662070402e-06
1503,7.685499896904985e-07,4.873963046102341e-08,-6.577642883091455e-07
1504,-2.1276713912337224e-07,4.634807865068972e-08,4.975380213276347e-06
1505,8.741399971505092e-07,4.5603295363382434e-08,-7.216744769127556e-08
1506,-3.7347423368929686e-07,7.64712423817311e-08,7.658009991298282e-06
1507,2.4029245805611797e-08,2.2640350412298537e-07,-1.7231928732038118e-09
1508,8.695769280815582e-07,1.0148149136832937e-07,-6.033800373647369e-07
1509,9.92370523751749e-07,4.5272598476315176e-08,1.048735616500264e-06
1510,7.323647140679172e-07,5.871841616081818e-08,4.970004285433591e-06
1511,-5.042689962448993e-07,1.0403520845144456e-07,1.0714374971698861e-05
1512,-1.3800727295649456e-06,1.5506087988996222e-07,1.761154254071688e-05
1513,-2.94971803397884e-06,1.9443644850005923e-07,2.4993488127707e-05
1514,9.533596417117192e-07,-7.865405023670215e-10,-4.887883511108288e-07
1515,1.356987272886423e-06,-9.541236759628312e-09,7.3658358609952216e-09
1516,1.5313914522482272e-06,1.2056020362120106e-09,1.0868649527448052e-06
1517,3.9551559748230887e-07,1.207780460789448e-07,-4.6403273380815283e-07
1518,1.4753448727577339e-06,2.2463162551569832e-08,2.7554124625639147e-06
1519,9.15057924742114e-07,7.84251187797765e-08,-5.37848043365885e-07
1520,1.1986718296967914e-06,4.871189985548651e-08,4.9647134073183405e-06
1521,1.202216973372601e-06,5.481252281649568e-08,-2.05005414958316e-08
1522,7.312509378284612e-07,7.652139765311868e-08,7.642143096789662e-06
1523,-1.5688548798863813e-07,2.443531796636959e-07,7.524434733000173e-08
1524,1.2655259243955297e-06,4.8281880897629094e-08,1.0704109185800204e-06
1525,1.1496598754041066e-07,1.0353734336732236e-07,1.0704207136344997e-05
1526,4.538190449960006e-08,4.925778481456028e-08,-7.635111265400538e-08
1527,2.306673932621169e-07,5.574512856121881e-08,-5.24756298044969e-07
1528,-6.441606853424023e-07,-9.067343978911772e-08,1.0774912931014446e-06
1529,-3.79497199092158e-07,-6.972063158336774e-08,1.051381758133978e-06
1530,-1.1779299182265234e-06,-5.200813993810751e-08,2.788607972040345e-06
1531,-7.905342099425526e-07,-3.445416781221661e-08,2.7619638608814244e-06
1532,-1.6544784990410206e-06,2.404331167976763e-09,5.020515555942892e-06
1533,6.695486528960353e-07,-2.9692075449757686e-08,-6.855623421797232e-07
1534,-1.1686817917179452e-06,1.341149037989482e-08,4.997042597239794e-06
1535,-2.062113368738134e-06,5.401389678859921e-08,7.700373754875122e-06
1536,5.388955520296573e-07,1.217192827339114e-11,-8.16464203036936e-08
1537,-1.4934393121024936e-06,5.862057428121136e-08,7.68093657988652e-06
1538,-2.39193882690807e-06,9.811596780012785e-08,1.0751131424185332e-05
1539,4.4368732782506755e-07,8.533945634795463e-09,1.0293498309269738e-06
1540,-1.7566122207708734e-06,9.78612209320157e-08,1.0736116009242242e-05
1541,-2.6396381974626965e-06,1.3305418956088573e-07,1.4089350854687651e-05
1542,5.989535281681475e-07,1.0812850334714736e-07,-6.709586518077439e-07
1543,3.515121827044546e-07,2.882484447676282e-08,2.7368531083457167e-06
1544,-1.954790249407493e-06,1.2986186807589047e-07,1.4078788647162906e-05
1545,-2.8071696234633105e-06,1.5891725178435913e-07,1.7628484159878108e-05
1546,8.194707054166513e-07,8.54929247584924e-08,-6.49557846907156e-07
1547,2.6184978236153e-07,5.264852492692143e-08,4.968530097774104e-06
1548,-2.089652358846922e-06,1.5462087301206067e-07,1.7621994449899817e-05
1549,-2.9040143771517765e-06,1.7758007708811892e-07,2.1287325178270576e-05
1550,4.6996923445482794e-07,1.770636830530672e-07,-5.865538665660746e-07
1551,1.040679987651499e-06,6.976836369967038e-08,-6.38129426362584e-08
1552,1.1059557082495697e-06,5.050177384196667e-08,2.749445711350445e-06
1553,1.8300404446048688e-07,7.67836324482689e-08,7.652188517767429e-06
1554,-6.033298790626015e-07,1.2832089366661277e-07,1.4060261768977192e-05
1555,-2.16883443116465e-06,1.7355859838777004e-07,2.1284116305538735e-05
1556,-2.946908434482266e-06,1.9265686642345379e-07,2.499681043330133e-05
1557,1.5002082727047272e-06,-1.1005197345766207e-07,-7.64824522144887e-09
1558,1.509942468109773e-06,-7.916072536597157e-08,1.3599223137292589e-08
1559,1.7925569878535097e-06,-8.436111899427742e-08,1.0571329383981716e-06
1560,1.7973396332519133e-06,-5.8619580997231665e-08,1.0809196512352133e-06
1561,1.841836963609362e-06,-4.1907112315639855e-08,2.7162648784294872e-06
1562,1.8462832091220322e-06,-2.368138509747413e-08,2.740390726947247e-06
1563,1.6590430741714777e-06,6.62095742167785e-09,4.921754726614003e-06
1564,9.569387497973563e-07,3.0812476306326704e-08,-4.885794296823091e-07
1565,1.6636050158974597e-06,1.743645136530394e-08,4.944243136488171e-06
1566,1.2729833436389125e-06,5.393193023957723e-08,7.599733172485802e-06
1567,1.3605214756320727e-06,1.579349450775124e-08,1.1174088067237199e-08
1568,1.2773608469637156e-06,5.856089356875461e-08,7.6193203625783245e-06
1569,7.242737399143596e-07,9.569148935687202e-08,1.066563364370292e-05
1570,1.534946577458147e-06,2.0037053709478433e-08,1.0927464102466788e-06
1571,7.281556430331048e-07,9.586903548234241e-08,1.0681666817943681e-05
1572,5.884122443726261e-08,1.2964456118165274e-07,1.4027983733951322e-05
1573,3.9898750253968725e-07,1.5236200085203573e-07,-4.882138119657922e-07
1574,1.4789150937491453e-06,3.438053445249022e-08,2.7623153108746975e-06
1575,6.209445190787415e-08,1.2727750483951398e-07,1.404022391090466e-05
1576,-6.772808013146093e-07,1.5544550176380388e-07,1.7592365009311676e-05
1577,9.183442700078045e-07,1.039770315678332e-07,-5.557850677724834e-07
1578,1.2022058639602576e-06,5.4160635439999136e-08,4.971645132304329e-06
1579,-6.745430749698109e-07,1.5232116371283764e-07,1.7600977080104336e-05
1580,-1.443239891731063e-06,1.7468136973319706e-07,2.127121523670765e-05
1581,1.204830185412502e-06,7.41871027731813e-08,-3.1497603136766834e-08
1582,7.347056022682823e-07,7.676471540619307e-08,7.648574213038467e-06
1583,-1.4406573472233806e-06,1.7215834355338166e-07,2.1276783201517554e-05
1584,-2.208762269069687e-06,1.9081920155823928e-07,2.4992226719246808e-05
1585,1.896174033154148e-07,-3.1078244012591794e-08,-4.450636617524772e-08
1586,-1.070153012880541e-07,-4.748971414024357e-08,1.031507693612481e-06
1587,-4.0701857879806944e-07,-1.5944650203456135e-08,2.7423015651868767e-06
1588,7.19766619344721e-07,1.2652220660761183e-08,-6.949278440992655e-07
1589,-6.876542675580146e-07,2.4613025006129426e-08,4.979332150505108e-06
1590,7.079954848470795e-07,2.4759875555355565e-08,-9.14698879091354e-08
1591,-9.299782957510015e-07,6.327353901556423e-08,7.666143209289422e-06
1592,7.184159392525516e-07,2.995280038116706e-08,1.0281486559013792e-06
1593,-1.1267710957126419e-06,9.763337578857225e-08,1.0724633561007594e-05
1594,5.330495222757285e-07,1.5654144656226614e-07,-6.535264398373118e-07
1595,7.2978527915236e-07,4.274601763015097e-08,2.7355186060046416e-06
1596,-1.2753770460576891e-06,1.267032266113888e-07,1.4070650435655784e-05
1597,-1.5021663947349538e-07,2.7445893841066063e-07,2.9034307244298843e-08
1598,8.710247776793927e-07,1.2158450319725564e-07,-6.336427696552557e-07
1599,1.2676356292867746e-06,6.102339886963781e-08,1.0599760870467477e-06
1600,7.353187879043876e-07,5.893456187103102e-08,4.966938224273005e-06
1601,1.1830422148586937e-07,1.0031866472012451e-07,1.0709872248302168e-05
1602,-1.377085374652711e-06,1.503885577758998e-07,1.761689839791546e-05
1603,-2.2057379618483787e-06,1.8953871394555866e-07,2.4995644480179405e-05
1604,1.515527032548515e-06,-4.761003251702672e-08,2.9131842074934624e-08
1605,1.8023203495185687e-06,-3.3154413057374124e-08,1.0987907798068786e-06
1606,1.8509119318514275e-06,-5.54322369384188e-09,2.7587283910462676e-06
1607,9.608533346735205e-07,6.227344161910562e-08,-4.944593078506321e-07
1608,1.668068513180783e-06,2.8270644159391568e-08,4.961408973746722e-06
1609,1.3640101662381448e-06,4.096698158123168e-08,9.94326667620814e-09
1610,1.281576708237292e-06,6.322722124706184e-08,7.634373582548733e-06
1611,1.538210776306728e-06,3.8744507943882415e-08,1.0931101668230052e-06
1612,7.31970323592783e-07,9.607545922672378e-08,1.0694135291132617e-05
1613,4.0253061844856875e-07,1.8389851674153474e-07,-5.1867899603333e-07
1614,1.4822311089025368e-06,4.625113464213852e-08,2.76370983589706e-06
1615,6.545135617087064e-08,1.2494004514649052e-07,1.4049913742263576e-05
1616,9.214922552087066e-07,1.2982410167079923e-07,-5.798798264274788e-07
1617,1.2055974394711638e-06,5.961568918752954e-08,4.97358020084014e-06
1618,-6.715163196334292e-07,1.4924145588284824e-07,1.7607970954797157e-05
1619,3.6804851586631986e-07,-2.5123500373155306e-08,-7.932635186924068e-08
1620,1.6800301835298437e-07,-2.3156274587840482e-08,1.0172588679416054e-06
1621,-2.614772206924909e-08,3.320318482160864e-09,2.7290188824614484e-06
1622,7.695321321509749e-07,5.583548466757218e-08,-6.954986063703357e-07
1623,-2.1030905113511246e-07,3.6044953815496817e-08,4.967177160294962e-06
1624,8.753013597820618e-07,5.345549098776188e-08,-9.293238356982392e-08
1625,-3.7052912356165555e-07,6.797119447155612e-08,7.655903762712453e-06
1626,9.935806313450309e-07,5.200232526717783e-08,1.0329431143539647e-06
1627,-5.011071024692142e-07,9.739906752118357e-08,1.0716663026977073e-05
1628,4.697854585913825e-07,2.0342617032218258e-07,-6.284848700044651e-07
1629,1.2071494700766723e-06,9.399062385639148e-08,-4.810926403718212e-08
1630,1.1083870169600949e-06,5.6631153531694425e-08,2.7399234957095756e-06
1631,7.38136293606143e-07,7.703730472660049e-08,7.650778381986117e-06
1632,-6.000693552503846e-07,1.2354183878276954e-07,1.4064988336528308e-05
1633,-1.4376408524630036e-06,1.6967872313523577e-07,2.1281450210341475e-05
1634,-2.960351562855377e-06,2.089989271158387e-07,2.8705629876121178e-05
1635,1.5200619329447166e-06,-1.6213367436882934e-08,3.8689165703772187e-08
1636,1.8068337086353724e-06,-8.030401444094001e-09,1.1106788972550732e-06
1637,1.855289015614978e-06,1.2395037474609559e-08,2.7713732088896955e-06
1638,9.650723979882664e-07,9.371228694750854e-08,-5.063547399467372e-07
1639,1.6723114801996404e-06,3.9037981641424864e-08,4.973447056780505e-06
1640,1.3674324498211827e-06,6.616463066722666e-08,3.74512245103015e-09
1641,1.2856241392022342e-06,6.78918132326024e-08,7.645085373874425e-06
1642,1.5411949053731502e-06,5.7486000832610725e-08,1.0880170931914695e-06
1643,7.35733824851647e-07,9.630437259352991e-08,1.0703174068141913e-05
1644,4.066013375171797e-07,2.1525969114516758e-07,-5.551297686265477e-07
1645,1.4853040724238563e-06,5.818098823418412e-08,2.7596381427617137e-06
